Region,Country code,Country,Year,Income group,"Enrol. tert. per 100,000 inh",Enrol. tert. all programs,GDP per capita,"GDP per capita, PPP",Government expend. on edu as % of GDP (%),Government expend. on tert. edu as % of GDP (%),Government expend. per tert. studet as % of GDP (%),Internet users,Population growth,Population age for tert. edu.,"Population, total"
East Asia & Pacific,SGP,Singapore,2012,High income: nonOECD,,243546.0,54431.1619899752,77429.4295432003,3.11849999427795,1.18491005897522,25.9420604705811,72.0,2.45339033031018,,5312437.0
East Asia & Pacific,SGP,Singapore,2013,High income: nonOECD,,255348.0,56029.1891416371,81287.8395529851,2.91579008102416,1.02502000331879,22.4102993011475,80.90205685,1.61930809858875,,5399162.0
East Asia & Pacific,SGP,Singapore,2014,High income: nonOECD,,,56336.0723407889,84593.4281446892,,,,79.02923586,1.29844017799226,,5469724.0
East Asia & Pacific,SGP,Singapore,2015,High income: nonOECD,,,53629.7374603324,86306.3089125656,,,,79.012957,1.18637693749822,,5535002.0
East Asia & Pacific,SLB,Solomon Islands,2010,Lower middle income,,,1272.44802510598,1746.76515681922,10.0010795593262,,,5.0,2.24386227810355,47125.0,527790.0
East Asia & Pacific,SLB,Solomon Islands,2011,Lower middle income,,,1642.83797435961,1969.2061677912,,,,6.0,2.21555918225184,,539614.0
East Asia & Pacific,SLB,Solomon Islands,2012,Lower middle income,,,1858.68986797649,2053.59537003635,,,,6.9974,2.18439783076812,,551531.0
East Asia & Pacific,SLB,Solomon Islands,2013,Lower middle income,,,1880.51589970053,2103.95573586748,,,,8.0,2.14923558620604,,563513.0
East Asia & Pacific,SLB,Solomon Islands,2014,Lower middle income,,,2009.6526224944,2128.6125720476,,,,9.0,2.10557753043035,52745.0,575504.0
East Asia & Pacific,SLB,Solomon Islands,2015,Lower middle income,,,1922.04138818612,2190.87897302746,,,,10.00046498,2.05994286354512,,587482.0
East Asia & Pacific,THA,Thailand,2010,Upper middle income,3638.48168945313,2426577.0,5075.30217639529,13213.747749553,3.51109004020691,0.579540014266968,15.9280500411987,22.4,0.487642631189843,4833566.0,67208808.0
East Asia & Pacific,THA,Thailand,2011,Upper middle income,3732.75415039063,2497323.0,5491.15998143099,13535.1332681194,4.80848979949951,0.71723997592926,19.2147407531738,23.66992562,0.476955828667069,4734526.0,67530130.0
East Asia & Pacific,THA,Thailand,2012,Upper middle income,3618.70385742188,2430471.0,5859.9156220989,14714.4750162525,4.55785989761353,0.654110014438629,18.0841999053955,26.46,0.46367738206719,4713032.0,67843979.0
East Asia & Pacific,THA,Thailand,2013,Upper middle income,3565.69067382813,2405109.0,6171.26244433996,15293.2579923807,4.12887001037598,0.641680002212524,18.0077800750732,28.94,0.439874966693248,4681131.0,68143065.0
East Asia & Pacific,THA,Thailand,2014,Upper middle income,3592.62426757813,2433140.0,5941.84070966336,15646.5779825789,,,,34.89,0.400860710627252,4634078.0,68416772.0
East Asia & Pacific,THA,Thailand,2015,Upper middle income,,2235450.0,5814.86313441588,16256.5252546908,,,,39.31612674,0.351383331951187,4575455.0,68657600.0
East Asia & Pacific,TLS,Timor-Leste,2010,Lower middle income,1755.04809570313,18553.0,806.062774481769,1667.79888214038,10.3870601654053,1.09411001205444,57.1316299438477,3.0,1.59613710475529,102222.0,1109591.0
East Asia & Pacific,TLS,Timor-Leste,2011,Lower middle income,,,931.046032648033,1801.67644893396,9.25706005096436,1.84815001487732,,4.0,1.95730339298343,103908.0,1131523.0
East Asia & Pacific,TLS,Timor-Leste,2012,Lower middle income,,,1027.78450153878,1884.96661413372,6.42852020263672,0.914080023765564,,7.0,2.20584807934916,106881.0,1156760.0
East Asia & Pacific,TLS,Timor-Leste,2013,Lower middle income,,,1190.51036588352,1920.02804763396,6.02792978286743,0.235280007123947,,11.0,2.3584616637277,109222.0,1184366.0
East Asia & Pacific,TLS,Timor-Leste,2014,Lower middle income,,,1196.06139111191,1988.4596612847,7.77500009536743,0.315589994192123,,17.5,2.37356690597733,111068.0,1212814.0
East Asia & Pacific,TLS,Timor-Leste,2015,Lower middle income,,,1294.54454030977,2048.66942332069,,,,23.0,2.29556932349861,,1240977.0
East Asia & Pacific,TON,Tonga,2010,Upper middle income,,,3548.0683985325,4883.37022651885,,,,16.0,0.513140082648029,9874.0,104137.0
East Asia & Pacific,TON,Tonga,2011,Upper middle income,,,4044.97972146496,5101.45600452365,,,,25.0,0.421630223013924,,104577.0
East Asia & Pacific,TON,Tonga,2012,Upper middle income,,,4500.75036182848,5223.00441988687,,,,30.0,0.35699323928154,,104951.0
East Asia & Pacific,TON,Tonga,2013,Upper middle income,,,4278.88456700982,5123.33097000737,,,,32.75396061,0.358571615744141,,105328.0
East Asia & Pacific,TON,Tonga,2014,Upper middle income,,,4196.47059286118,5300.29814099137,,,,35.95444145,0.43010818993907,9831.0,105782.0
East Asia & Pacific,TON,Tonga,2015,Upper middle income,,,4093.84958521364,5537.2074737407,,,,38.65127243,0.548680116609437,,106364.0
East Asia & Pacific,TUV,Tuvalu,2010,Upper middle income,,,3021.88952810147,2945.71868217362,,,,25.0,0.858292509048678,1041.0,10531.0
East Asia & Pacific,TUV,Tuvalu,2011,Upper middle income,,,3698.91009628832,3230.92932316246,,,,30.0,0.916873949910695,,10628.0
East Asia & Pacific,TUV,Tuvalu,2012,Upper middle income,,,3718.01871077083,3266.37350219456,,,,35.0,0.90854369165135,,10725.0
East Asia & Pacific,TUV,Tuvalu,2013,Upper middle income,,,3542.13508909017,3333.0018204373,,,,37.0,0.872638289135569,,10819.0
East Asia & Pacific,TUV,Tuvalu,2014,Upper middle income,,,3415.81315754314,3440.22966934058,,,,39.2,0.819261727790581,1042.0,10908.0
East Asia & Pacific,TUV,Tuvalu,2015,Upper middle income,,,2970.02797384009,3546.26468156182,,,,42.7,0.848971277395654,,11001.0
East Asia & Pacific,VNM,Vietnam,2010,Lower middle income,2286.62719726563,2020413.0,1333.58352396677,4395.50858149354,5.13206005096436,0.924910008907318,32.0077018737792,30.65,1.04940037653285,8905332.0,86932500.0
East Asia & Pacific,VNM,Vietnam,2011,Lower middle income,2496.02172851563,2229494.0,1542.66988116031,4715.88465288851,4.81350994110107,,29.8491706848145,35.07,1.06160976160363,8989004.0,87860300.0
East Asia & Pacific,VNM,Vietnam,2012,Lower middle income,2503.11645507813,2261204.0,1754.5479738641,5000.76305546881,5.52548980712891,1.05046999454498,32.2183418273926,36.8,1.07421951703362,9037252.0,88809200.0
East Asia & Pacific,VNM,Vietnam,2013,Lower middle income,2462.31201171875,2250030.0,1907.56438167972,5300.32416377392,5.65873003005981,,33.8411407470703,38.5,1.06436231136438,8996475.0,89759500.0
East Asia & Pacific,VNM,Vietnam,2014,Lower middle income,2912.818359375,2692124.0,2052.31908380089,5656.95490523431,,,,41.0,1.07420678751019,8833084.0,90728900.0
East Asia & Pacific,VNM,Vietnam,2015,Lower middle income,,2466643.0,2107.01292734572,6046.73825909872,,,,43.5,1.07914676893489,8554144.0,91713300.0
East Asia & Pacific,VUT,Vanuatu,2010,Lower middle income,,,2965.80243434839,2888.39827319918,,,,8.0,2.35944832386145,23115.0,236295.0
East Asia & Pacific,VUT,Vanuatu,2011,Lower middle income,,,3275.0916839105,2915.29988538,,,,9.2,2.33235017535587,,241871.0
East Asia & Pacific,VUT,Vanuatu,2012,Lower middle income,,,3158.58688044147,2952.56851629386,,,,10.598,2.2945447931917,,247485.0
East Asia & Pacific,VUT,Vanuatu,2013,Lower middle income,,,3167.34305591771,2990.96474026708,,,,11.3,2.26006219879483,,253142.0
East Asia & Pacific,VUT,Vanuatu,2014,Lower middle income,,,3148.3651032298,3046.78066095882,4.91083002090454,,,18.8,2.22981472484446,22559.0,258850.0
East Asia & Pacific,VUT,Vanuatu,2015,Lower middle income,,,2805.83414035745,2994.65291443304,5.54987001419067,,,22.35140458,2.19818461371525,,264603.0
East Asia & Pacific,WSM,Samoa,2010,Lower middle income,,,3453.43429763501,5290.66066310442,,,,7.0,0.743337537684206,16465.0,186205.0
East Asia & Pacific,WSM,Samoa,2011,Lower middle income,,,3942.05164463231,5667.49053435576,,,,11.0,0.781024110863586,,187665.0
East Asia & Pacific,WSM,Samoa,2012,Lower middle income,,,4234.64075149378,5748.26364086339,,,,12.92249,0.811448520388076,,189194.0
East Asia & Pacific,WSM,Samoa,2013,Lower middle income,,,4219.0248616681,5681.20542032491,,,,15.3,0.822742309759147,,190757.0
East Asia & Pacific,WSM,Samoa,2014,Lower middle income,,,4179.04993371506,5805.43638535539,,,,21.2,0.800428242355048,18306.0,192290.0
East Asia & Pacific,WSM,Samoa,2015,Lower middle income,,,4149.41142948863,5930.85131456011,,,,25.40700977,0.761046960502114,,193759.0
Europe & Central Asia,ALB,Albania,2010,Upper middle income,4215.40087890625,122326.0,4094.35883191918,9646.61572668359,,,,45.0,-0.49646196338738,274639.0,2913021.0
Europe & Central Asia,ALB,Albania,2011,Upper middle income,4673.4765625,134877.0,4437.17806843608,10207.7006744902,,,,49.0,-0.269017331764615,271544.0,2905195.0
Europe & Central Asia,ALB,Albania,2012,Upper middle income,5583.39453125,160839.0,4247.61430826246,10526.248327766,,,,54.65595904,-0.165151040121679,274631.0,2900401.0
Europe & Central Asia,ALB,Albania,2013,Upper middle income,6001.11474609375,173029.0,4413.08169670601,10580.5115044652,3.53943991661072,0.775849997997284,12.988320350647,57.2,-0.183211384606402,276635.0,2895092.0
Europe & Central Asia,ALB,Albania,2014,Upper middle income,6015.1728515625,173819.0,4578.66672753259,11332.5065407381,,,,60.1,-0.207046999760594,277193.0,2889104.0
Europe & Central Asia,ALB,Albania,2015,Upper middle income,,160527.0,3934.89539413158,11449.0945887246,,,,63.2529327,-0.291205786840436,276247.0,2880703.0
Europe & Central Asia,AND,Andorra,2010,High income: nonOECD,,,39736.3540626699,,3.06579995155334,0.118380002677441,,81.0,-0.0153927216411839,,84449.0
Europe & Central Asia,AND,Andorra,2011,High income: nonOECD,,,41098.7669417228,,3.15889000892639,0.121320001780987,,81.0,-0.829969092507289,,83751.0
Europe & Central Asia,AND,Andorra,2012,High income: nonOECD,,491.0,38391.0808669785,,,,,86.43442462,-1.58865311753287,,82431.0
Europe & Central Asia,AND,Andorra,2013,High income: nonOECD,,538.0,40619.7112977795,,2.46257996559143,0.112999998033047,15.9429302215576,94.0,-2.01331401109279,,80788.0
Europe & Central Asia,AND,Andorra,2014,High income: nonOECD,,498.0,42294.9947269717,,2.99780988693237,0.186179995536804,29.3142890930176,95.9,-1.95617789444492,,79223.0
Europe & Central Asia,AND,Andorra,2015,High income: nonOECD,,501.0,36038.2676044596,,3.25367999076843,,28.7821197509766,96.91,-1.53783629385106,,78014.0
Europe & Central Asia,ARM,Armenia,2010,Lower middle income,4930.83154296875,146125.0,3218.38165488465,6567.25858179835,3.24919009208679,0.378639996051788,7.67895984649658,25.0,-0.391023921304488,288532.0,2877311.0
Europe & Central Asia,ARM,Armenia,2011,Lower middle income,4766.02978515625,141455.0,3526.97814267659,7022.10394338388,3.14213991165161,0.354999989271164,7.4485502243042,32.0,-0.0601436652086919,277355.0,2875581.0
Europe & Central Asia,ARM,Armenia,2012,Lower middle income,4071.56469726563,121265.0,3684.80481032649,7649.49140943212,2.77017998695374,0.277449995279312,6.46355009078979,37.5,0.220269188354708,276139.0,2881922.0
Europe & Central Asia,ARM,Armenia,2013,Lower middle income,3850.25415039063,115207.0,3843.5912130934,7997.38712848925,2.64763998985291,0.273440003395081,7.10188007354736,41.9,0.401251977426153,266000.0,2893509.0
Europe & Central Asia,ARM,Armenia,2014,Lower middle income,3761.94970703125,113090.0,3994.71235479566,8396.7425948463,2.24659991264343,0.305209994316101,8.13761043548583,54.62280586,0.438331527278028,255544.0,2906220.0
Europe & Central Asia,ARM,Armenia,2015,Lower middle income,,107665.0,3617.93574555176,8744.50148850948,2.81350994110107,,10.0022497177124,59.10237771,0.368528212088839,242984.0,2916950.0
Europe & Central Asia,AUT,Austria,2010,High income: OECD,4172.8740234375,350187.0,46858.0432733717,42087.247388195,5.71780014038086,1.58666002750397,37.8937606811523,75.17,0.240394299500766,509495.0,8363404.0
Europe & Central Asia,AUT,Austria,2011,High income: OECD,4295.06103515625,361797.0,51374.9584066934,44452.7327457999,5.61269998550415,1.50916004180908,35.0038795471191,78.7399931,0.337080841831645,509495.0,8391643.0
Europe & Central Asia,AUT,Austria,2012,High income: OECD,4452.71142578125,376498.0,48567.69528642,46457.3457770311,5.50897979736328,1.82114994525909,41.0652198791504,80.02999392,0.45593747231891,520637.0,8429991.0
Europe & Central Asia,AUT,Austria,2013,High income: OECD,4981.50244140625,422778.21875,50719.3882770685,47924.5810382519,5.56273984909058,1.79955995082855,36.1303596496582,80.6188,0.584103985990017,525930.0,8479375.0
Europe & Central Asia,AUT,Austria,2014,High income: OECD,4945.74365234375,421224.8125,51733.4819170733,49005.1645963298,5.49954986572266,,36.2169609069824,80.99582496,0.730867276812437,526540.0,8541575.0
Europe & Central Asia,AUT,Austria,2015,High income: OECD,,425971.6875,44255.5833562366,50087.7317434842,,,,83.94014193,1.06662280816241,522405.0,8633169.0
Europe & Central Asia,AZE,Azerbaijan,2010,Upper middle income,1983.59619140625,180727.0,5842.80578358576,15627.6056198817,2.78062009811401,0.390370011329651,19.5572605133057,46.0,1.18978770786007,938352.0,9054332.0
Europe & Central Asia,AZE,Azerbaijan,2011,Upper middle income,1960.5341796875,181057.0,7189.69122920765,15754.1523626148,2.43564009666443,0.356240004301071,18.0483303070068,50.0,1.30300085487651,921536.0,9173082.0
Europe & Central Asia,AZE,Azerbaijan,2012,Upper middle income,1975.46447753906,184834.0,7496.33572799679,16180.8871503048,2.09629988670349,,,54.2,1.32876382733755,904344.0,9295784.0
Europe & Central Asia,AZE,Azerbaijan,2013,Upper middle income,1979.39904785156,187590.0,7875.75695254288,17171.7613655507,2.4621798992157,,,73.00000137,1.29344702700591,874936.0,9416801.0
Europe & Central Asia,AZE,Azerbaijan,2014,Upper middle income,,195401.0,7891.29977558849,17607.6228933646,2.63466000556946,,,75.00001564,1.24820899735588,843710.0,9535079.0
Europe & Central Asia,AZE,Azerbaijan,2015,Upper middle income,,204152.0,5500.31038244408,17816.5471215147,,,,77.0,1.19120985807018,801124.0,9649341.0
Europe & Central Asia,BEL,Belgium,2010,High income: OECD,4074.19848632813,445309.0,44380.1766327308,40129.3713780553,6.40975999832153,1.42053997516632,34.7424583435059,75.0,0.913639391631709,657662.0,10895586.0
Europe & Central Asia,BEL,Belgium,2011,High income: OECD,4201.83251953125,462419.0,47702.8118941685,41248.725342013,6.38052988052368,1.40314996242523,33.4926795959473,81.609996,1.38684911331611,663198.0,11047744.0
Europe & Central Asia,BEL,Belgium,2012,High income: OECD,4311.66650390625,477712.0,44740.5832481477,42354.6314854002,,1.43382000923157,,80.71999055,0.726031655132031,670526.0,11128246.0
Europe & Central Asia,BEL,Belgium,2013,High income: OECD,4379.83203125,488488.0,46582.6695503412,43519.7779201761,6.64542007446289,,33.182258605957,82.1702,0.489184301296706,675551.0,11182817.0
Europe & Central Asia,BEL,Belgium,2014,High income: OECD,4417.38623046875,495910.0,47379.1739168858,44737.9071964675,6.58514022827148,,32.8325805664063,85.0,0.234370843738166,676375.0,11209057.0
Europe & Central Asia,BEL,Belgium,2015,High income: OECD,,504745.0,40375.3886393001,45629.3520694356,,,,85.0529,0.579446241677791,672663.0,11274196.0
Europe & Central Asia,BGR,Bulgaria,2010,Upper middle income,3875.71875,287086.0,6843.26328885315,14962.9848631188,3.86346006393433,0.579779982566834,14.3122501373291,46.23,-0.658275446635908,494882.0,7395599.0
Europe & Central Asia,BGR,Bulgaria,2011,Upper middle income,3878.39624023438,285265.0,7813.80349946173,15676.0532222803,3.56303000450134,0.609839975833893,14.960280418396,47.97999305,-0.641228920515067,478429.0,7348328.0
Europe & Central Asia,BGR,Bulgaria,2012,Upper middle income,3902.04150390625,284995.0,7378.02553944156,16208.2370411198,3.50202989578247,0.627359986305237,15.4720001220703,51.89998767,-0.579220596364389,454238.0,7305888.0
Europe & Central Asia,BGR,Bulgaria,2013,Upper middle income,3915.3046875,283959.0,7674.86055914027,16646.7165018317,4.06197023391724,,16.0816898345947,53.0615,-0.559647217410859,426760.0,7265115.0
Europe & Central Asia,BGR,Bulgaria,2014,Upper middle income,3933.92431640625,283294.0,7853.33519086217,17406.0684737004,,,,55.49,-0.568389264052903,400214.0,7223938.0
Europe & Central Asia,BGR,Bulgaria,2015,Upper middle income,,278953.0,6993.47735975728,18248.8318642722,,,,56.6563,-0.638069468160719,377299.0,7177991.0
Europe & Central Asia,BIH,Bosnia and Herzegovina,2010,Upper middle income,2741.32788085938,105137.0,4614.8290411405,9323.85656479196,,,,42.75,-0.655462607580553,,3722084.0
Europe & Central Asia,BIH,Bosnia and Herzegovina,2011,Upper middle income,2806.06225585938,107537.0,5054.32534423757,9901.54444068956,,,,47.77,-0.89649038153067,,3688865.0
Europe & Central Asia,BIH,Bosnia and Herzegovina,2012,Upper middle income,2797.05541992188,107083.0,4722.01340306727,10181.9303599784,,,,52.78,-1.10849273909632,,3648200.0
Europe & Central Asia,BIH,Bosnia and Herzegovina,2013,Upper middle income,2945.10327148438,112607.0,5042.58221304612,10835.638289012,,,,57.79,-1.19124019263136,,3604999.0
Europe & Central Asia,BIH,Bosnia and Herzegovina,2014,Upper middle income,2933.02978515625,111970.0,5204.24371841169,11233.7765540978,,,,60.8,-1.08764130510763,,3566002.0
Europe & Central Asia,BIH,Bosnia and Herzegovina,2015,Upper middle income,,108475.0,4584.24254781755,11713.0090930295,,,,65.0655028,-0.845996499047934,,3535961.0
Europe & Central Asia,BLR,Belarus,2010,Upper middle income,5992.04248046875,568772.0,6029.3967998293,15906.7561959696,5.42583990097046,0.926620006561279,15.460729598999,31.8,-0.170360662064171,716148.0,9490583.0
Europe & Central Asia,BLR,Belarus,2011,Upper middle income,6164.271484375,584846.0,6519.23019498892,17166.6956434719,4.84639978408813,0.837779998779297,13.5699396133423,39.64889566,-0.18362402269138,682423.0,9473172.0
Europe & Central Asia,BLR,Belarus,2012,Upper middle income,6194.92529296875,587958.0,6940.15925359735,17801.9186985095,5.12449979782104,0.915279984474182,14.732780456543,46.91,-0.0916374821376228,650129.0,9464495.0
Europe & Central Asia,BLR,Belarus,2013,Upper middle income,5919.244140625,562168.0,7978.87261471076,18271.7542904885,5.17682981491089,0.910099983215332,15.3162498474121,54.17,0.0158685786206804,617565.0,9465997.0
Europe & Central Asia,BLR,Belarus,2014,Upper middle income,5447.947265625,517578.0,8318.51268992675,18902.3562962712,4.99043989181519,0.842599987983704,15.4392795562744,59.02,0.0899025577714443,582484.0,9474511.0
Europe & Central Asia,BLR,Belarus,2015,Upper middle income,,477221.0,5949.10630699748,18382.7587497407,4.94764995574951,,16.5318908691406,67.3,0.159300801922472,542662.0,9489616.0
Europe & Central Asia,CHE,Switzerland,2010,High income: OECD,3175.24951171875,248639.0,74605.7210207051,53170.2789192697,4.94905996322632,1.25215995311737,39.4067306518555,83.9,1.0415580576588,470972.0,7824909.0
Europe & Central Asia,CHE,Switzerland,2011,High income: OECD,3251.35107421875,257696.0,88415.6280609527,56183.8325850081,4.99603986740112,1.29809999465942,39.8573188781738,85.19302818,1.11187894263206,474244.0,7912398.0
